Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
2/13/19 12:43,3,1,8,3,2,3,4,0,1,8,5,10,1,6,0,0,2,5,4,7,21 to 35,Male,694.7031698756728
2/13/19 12:48,5,1,10,10,10,7,1,5,2,8,5,6,5,5,0,0,2,6,3,10,51 or more,Female,720.7413888884361
2/13/19 14:21,3,2,5,7,7,10,10,5,1,10,6,7,10,7,10,2,2,6,3,10,51 or more,Female,751.2343605822706
2/13/19 20:10,1,3,5,5,10,7,5,3,2,4,2,4,0,6,10,3,2,7,4,8,21 to 35,Female,635.1243525713857
2/13/19 22:13,1,4,5,2,2,5,5,5,2,8,1,10,0,6,0,6,2,5,0,7,21 to 35,Male,643.1083555992521
2/14/19 0:47,3,3,2,3,6,7,3,5,2,3,3,5,10,7,3,1,2,3,4,3,36 to 50,Male,676.3598821356019
2/14/19 5:57,4,3,1,2,3,2,4,3,2,1,1,3,0,7,3,1,2,0,0,1,51 or more,Female,595.5421467043801
2/15/19 0:39,4,3,1,2,5,3,2,4,2,6,3,3,1,8,3,5,1,5,2,10,36 to 50,Male,610.1947362486131
2/15/19 7:38,5,3,0,1,2,10,2,0,2,8,5,1,1,6,0,1,2,7,6,7,51 or more,Female,647.0417489370765
2/15/19 8:01,4,3,4,3,3,3,8,2,2,8,7,9,8,7,2,5,2,9,5,7,21 to 35,Male,689.2681259088021
2/15/19 15:16,5,3,7,6,10,10,4,5,1,4,1,6,5,8,3,9,2,10,4,3,36 to 50,Female,711.2934936081475
2/16/19 4:38,2,0,2,5,10,3,3,0,1,8,3,3,2,7,0,0,2,2,3,10,21 to 35,Male,675.266251118441
2/16/19 12:07,1,0,3,4,3,3,3,3,1,9,1,10,5,4,0,2,2,3,4,7,21 to 35,Male,682.5075504635735
2/16/19 18:20,0,5,2,6,2,10,1,0,2,0,2,5,2,6,0,10,1,7,0,5,21 to 35,Female,577.6912945357521
2/16/19 18:32,0,5,3,3,3,2,0,1,2,1,1,1,0,7,10,10,1,3,0,0,Less than 20,Female,504.1350197398404
2/16/19 20:38,5,4,10,4,2,6,6,3,1,5,1,6,4,9,0,3,2,4,0,2,21 to 35,Female,650.4384917925622
2/16/19 20:48,3,1,7,6,5,3,3,4,1,7,3,7,8,8,0,2,2,6,4,7,51 or more,Male,686.3551247022418
2/16/19 21:08,4,3,10,5,4,10,4,5,2,7,2,6,3,7,0,1,2,5,3,4,21 to 35,Male,686.8874058846774
2/16/19 23:45,5,3,0,1,2,10,2,0,2,8,5,1,1,6,0,1,2,7,6,7,51 or more,Female,644.4948383484258
2/17/19 3:30,5,3,7,5,6,7,3,3,1,6,3,8,9,6,0,3,2,9,3,10,51 or more,Male,715.7945535920799
2/17/19 4:01,4,2,2,10,7,6,8,2,1,9,5,7,8,8,0,6,2,8,5,6,36 to 50,Female,734.4333093013059
2/17/19 5:00,2,2,8,3,2,4,5,1,1,5,2,10,2,7,10,1,2,1,6,10,21 to 35,Male,660.8020150223641
2/17/19 5:02,2,2,8,3,3,3,5,1,1,5,2,10,2,6,0,1,1,1,6,10,21 to 35,Male,665.720008930126
2/17/19 16:00,4,3,1,9,4,3,4,2,2,8,3,10,1,7,0,0,2,3,8,10,21 to 35,Female,654.7788194837398
2/17/19 16:01,4,4,10,10,10,10,5,5,2,8,2,5,10,7,0,7,2,10,4,5,51 or more,Female,720.1927530107115
2/17/19 18:11,5,5,10,7,6,10,2,1,1,8,2,10,1,8,0,10,2,5,0,10,51 or more,Female,672.4468692428807
2/17/19 18:11,5,5,10,7,6,10,2,1,1,8,2,10,1,8,0,10,2,5,0,10,51 or more,Female,666.1334717126764
2/18/19 1:27,2,1,10,6,2,4,1,2,2,0,0,7,0,8,0,4,2,5,2,10,21 to 35,Female,650.8239387484248
2/18/19 9:09,2,3,7,5,10,10,4,5,1,6,5,4,5,7,0,2,2,3,7,5,21 to 35,Female,709.1881546028804
2/18/19 9:26,2,3,2,5,10,2,1,5,2,0,1,2,1,5,0,0,1,4,1,5,36 to 50,Male,593.3953097542028
2/18/19 12:35,3,4,10,10,10,10,5,5,2,6,8,1,8,6,0,4,2,8,9,4,51 or more,Female,733.4086485930718
2/18/19 16:48,2,3,2,2,2,4,2,1,1,1,1,6,2,7,5,5,1,3,1,2,36 to 50,Female,599.104138170547
2/18/19 20:44,1,5,10,4,0,8,10,4,2,9,1,10,1,8,0,0,2,5,0,5,21 to 35,Female,667.5134445886799
2/19/19 0:00,5,4,5,7,4,5,4,1,1,8,1,9,2,7,5,3,2,2,0,7,36 to 50,Female,657.0489034287864
2/19/19 8:11,1,5,1,4,2,2,1,1,2,1,1,1,0,7,10,0,2,3,0,3,51 or more,Female,552.8101161560471
2/19/19 11:39,4,1,0,10,2,10,3,0,1,10,7,9,8,8,5,2,2,2,5,5,21 to 35,Male,678.6170904469903
2/19/19 11:39,4,1,0,10,2,10,3,0,1,10,7,9,8,8,5,2,2,2,5,5,21 to 35,Male,683.9632000289909
2/19/19 11:42,2,3,4,4,5,10,4,2,1,7,6,7,1,7,0,4,2,4,4,5,Less than 20,Female,679.6432073245421
2/19/19 15:45,5,2,1,2,1,2,2,5,2,5,1,4,1,7,0,0,2,2,1,4,51 or more,Female,629.7611220733783
2/19/19 17:20,1,4,3,4,3,10,8,1,1,4,4,6,3,7,10,6,2,5,2,3,21 to 35,Female,603.7259041415377
2/20/19 2:26,1,1,3,10,8,7,2,4,1,7,4,10,2,7,0,1,2,10,0,3,36 to 50,Female,721.2845594205038
2/20/19 5:39,1,2,6,6,6,6,8,2,2,9,6,3,3,3,7,0,1,4,6,5,21 to 35,Male,640.3198854966577
2/20/19 6:17,2,3,6,7,2,10,8,0,1,7,3,1,5,8,0,0,2,6,2,2,21 to 35,Female,691.0692938924383
2/20/19 8:50,2,4,3,4,10,10,9,5,2,9,3,4,2,7,0,2,2,5,10,10,51 or more,Male,695.0408130545314
2/20/19 9:38,2,5,2,2,1,6,1,0,1,1,4,5,0,9,0,5,1,0,1,10,21 to 35,Female,609.8839117429567
2/20/19 11:34,5,3,10,7,7,10,1,5,1,8,1,10,4,7,1,1,2,10,8,7,21 to 35,Male,731.2593299782509
2/20/19 12:34,4,3,10,10,10,10,6,5,1,8,5,5,4,7,0,3,2,0,8,10,21 to 35,Male,742.0662429731585
2/20/19 16:16,5,3,9,4,6,5,2,5,1,3,3,9,1,7,1,6,2,7,3,3,36 to 50,Female,678.0974311456195
2/20/19 19:32,1,2,3,3,4,0,3,2,1,2,1,4,3,5,8,7,1,4,1,7,51 or more,Female,593.4797689837961
2/20/19 21:04,5,4,10,6,3,10,10,1,1,0,4,4,1,7,0,1,2,5,6,6,Less than 20,Male,689.1731794065945
2/21/19 4:30,2,1,4,4,10,3,2,2,1,9,5,8,5,7,0,2,2,5,8,7,51 or more,Male,706.5670504279373
2/21/19 12:49,2,4,0,6,0,2,0,0,1,5,0,10,0,8,0,2,1,0,0,10,36 to 50,Male,582.6306637233508
2/21/19 13:27,4,1,10,10,10,10,4,5,2,6,2,10,5,7,0,0,2,5,10,10,21 to 35,Male,748.761442059389
2/21/19 14:13,3,4,10,5,10,10,5,5,2,10,6,4,10,9,5,6,2,10,8,6,51 or more,Male,685.4419973990481
2/21/19 14:14,1,2,4,3,3,10,2,0,1,8,2,4,5,7,0,1,2,2,4,2,21 to 35,Female,654.2703381632825
2/21/19 17:50,3,5,1,2,2,5,2,1,1,8,5,7,1,7,5,1,1,3,4,8,51 or more,Male,640.842466208103
2/22/19 2:18,5,2,3,10,10,10,0,5,1,9,7,5,6,7,4,0,2,3,5,10,51 or more,Female,727.8464682909055
2/22/19 10:15,5,1,10,8,10,6,10,5,1,6,5,10,10,8,10,1,2,10,8,10,21 to 35,Male,756.5109226877116
2/22/19 10:39,4,4,7,10,10,9,10,5,1,8,2,4,10,9,0,3,2,10,4,2,51 or more,Female,724.4347248003554
2/22/19 12:23,1,4,10,3,5,10,3,2,2,6,1,5,2,7,5,10,2,10,3,10,21 to 35,Female,624.9007921589179
2/22/19 18:02,3,2,4,5,10,10,1,2,1,7,1,7,8,7,0,3,2,7,8,3,21 to 35,Female,678.8762513105142
2/23/19 1:05,5,3,5,8,7,10,6,4,2,8,4,10,4,7,0,1,1,6,4,10,36 to 50,Male,669.9207435450064
2/23/19 4:08,3,3,7,6,10,10,6,3,1,7,7,8,5,7,10,1,2,7,8,6,51 or more,Male,728.9114027558927
2/23/19 7:14,4,2,3,10,10,10,10,5,1,4,2,6,10,9,0,1,1,0,3,10,Less than 20,Male,710.9966400480762
2/23/19 18:44,2,1,8,5,10,10,10,5,1,9,8,5,5,7,0,1,2,10,3,10,51 or more,Male,767.8282836604072
2/24/19 6:14,1,1,6,4,5,10,8,5,1,8,5,8,3,8,0,1,2,10,5,7,36 to 50,Male,728.5605428982616
2/24/19 9:37,2,5,2,5,2,2,6,2,1,4,1,2,0,8,10,2,2,5,2,10,21 to 35,Female,612.5496064709392
2/24/19 9:52,4,4,10,10,7,8,1,5,1,7,4,10,3,7,0,2,2,10,4,7,51 or more,Female,725.1652369855013
2/24/19 12:24,1,5,3,4,1,3,0,1,2,5,4,2,0,7,0,7,1,3,3,3,21 to 35,Female,571.6117972305151
2/24/19 13:14,0,4,0,2,0,4,0,1,2,5,2,2,1,6,0,0,1,1,2,10,21 to 35,Male,578.6044351795573
2/24/19 13:20,0,4,0,2,0,4,0,1,2,2,2,2,1,6,0,0,1,1,2,10,21 to 35,Male,584.4203267682433
2/24/19 13:25,0,4,0,2,0,4,0,1,2,3,2,3,1,6,0,0,1,1,2,10,21 to 35,Male,578.405365902975
2/24/19 19:01,3,4,1,1,9,10,10,5,1,8,9,3,10,7,10,10,2,7,9,2,51 or more,Female,691.1372011153969
2/24/19 23:01,5,1,6,2,0,3,1,0,1,1,2,10,0,7,0,7,1,3,1,1,Less than 20,Male,616.0745428858022
2/25/19 1:50,5,5,5,6,10,10,2,3,2,7,0,4,1,7,7,2,1,10,0,3,36 to 50,Female,627.7094078835702
2/25/19 7:53,5,3,7,8,10,10,3,0,1,7,3,9,7,7,0,3,2,5,5,7,Less than 20,Female,708.6229387832522
2/25/19 13:01,1,0,10,10,7,8,2,3,1,3,2,7,10,8,0,1,1,7,3,10,Less than 20,Male,703.6618308839727
2/25/19 15:42,5,5,2,4,2,10,2,1,1,2,3,1,1,8,0,6,2,10,0,4,36 to 50,Female,639.8582807592559
2/25/19 15:51,1,2,10,4,10,10,10,2,2,8,5,5,10,6,0,1,2,10,8,10,36 to 50,Male,723.5607221146029
2/25/19 17:39,1,4,8,5,5,10,0,3,2,7,4,5,1,5,0,5,2,7,8,5,21 to 35,Female,654.0371005065266
2/25/19 20:00,2,4,3,4,2,4,7,5,2,4,3,4,1,8,5,2,2,5,3,7,51 or more,Female,642.0145017123749
2/26/19 1:15,2,5,5,4,8,8,1,4,1,1,2,5,0,6,10,5,2,6,0,10,36 to 50,Male,642.0263427659435
2/26/19 3:47,5,5,10,10,5,10,6,1,1,4,1,9,4,6,2,1,2,10,7,4,36 to 50,Female,712.3917657327335
2/26/19 6:55,3,1,5,4,5,6,4,5,1,6,1,5,2,4,0,5,2,6,1,2,36 to 50,Female,637.6965245540912
2/26/19 9:14,3,3,2,10,5,5,5,4,2,5,2,4,4,7,10,1,2,4,1,2,21 to 35,Female,642.292594400285
2/26/19 14:12,2,0,7,4,0,6,3,0,1,2,2,8,2,7,0,2,2,5,3,4,21 to 35,Male,647.8959291669199
2/26/19 15:42,3,3,4,4,3,7,2,2,1,5,3,2,3,7,6,5,2,10,3,4,21 to 35,Female,649.6844198091101
2/26/19 15:43,5,0,10,2,0,0,0,2,1,0,4,10,0,8,0,0,2,0,6,10,36 to 50,Male,687.2845272636542
2/26/19 19:08,1,3,1,0,2,6,3,2,2,3,2,3,1,3,0,2,2,5,6,10,21 to 35,Male,619.0919923746666
2/26/19 22:50,3,2,7,10,10,10,10,5,2,10,10,10,2,5,0,1,1,10,10,10,36 to 50,Female,742.7915496697003
2/27/19 2:42,2,3,10,6,5,6,3,5,2,2,8,7,2,7,4,2,2,10,10,4,36 to 50,Male,667.4102789699855
2/27/19 4:05,5,3,10,3,3,2,4,1,2,3,0,3,6,7,0,7,2,2,0,1,21 to 35,Female,625.7560031805579
2/27/19 5:49,2,1,9,4,5,8,8,1,2,8,4,2,10,8,0,0,2,10,10,10,21 to 35,Male,727.902091603253
2/27/19 7:26,3,1,10,10,8,7,2,5,1,4,1,2,10,6,0,3,1,4,1,2,36 to 50,Female,691.1259910688949
2/27/19 8:12,4,3,2,2,2,6,0,1,2,5,0,6,0,6,5,6,2,3,1,10,21 to 35,Male,607.0994498575543
2/27/19 12:52,0,3,10,3,2,2,1,0,2,5,1,8,0,7,0,10,1,2,1,10,21 to 35,Male,591.4232578744385
2/27/19 16:21,2,3,10,5,7,10,9,4,2,6,6,7,6,7,2,0,2,10,4,3,21 to 35,Male,701.2224145346509
2/27/19 17:30,5,3,3,10,4,10,4,1,1,5,1,5,3,7,3,3,2,4,3,5,21 to 35,Female,680.4301403796637
2/27/19 17:52,2,2,8,5,2,10,2,5,2,1,3,4,2,8,0,0,1,2,5,10,36 to 50,Female,650.377505324604
2/27/19 18:19,2,2,1,7,10,6,5,0,2,7,2,3,5,6,0,4,1,4,3,10,21 to 35,Female,638.9074302625216
2/27/19 23:19,4,3,5,10,7,10,2,4,2,4,2,10,2,6,0,0,2,4,7,5,36 to 50,Female,674.0762828401496
2/28/19 2:05,2,2,1,4,5,3,5,1,1,8,8,4,5,8,4,2,1,7,4,6,21 to 35,Female,654.9235478292218
2/28/19 11:21,3,5,4,4,10,10,4,3,1,8,6,9,3,8,8,2,2,8,3,4,21 to 35,Female,687.7019955447334
2/28/19 13:17,2,3,1,5,1,10,2,5,1,6,2,7,0,7,0,7,2,5,0,5,51 or more,Female,678.7594230739807
2/28/19 13:46,5,3,7,7,7,9,4,5,2,8,5,4,5,8,0,3,2,10,5,4,21 to 35,Female,718.1008345212723
2/28/19 17:32,5,3,10,10,8,4,2,5,2,8,1,2,10,8,0,6,2,7,4,10,36 to 50,Female,713.9277781389759
3/1/19 4:17,3,0,10,10,9,10,7,3,2,0,3,10,3,8,0,2,1,6,3,10,Less than 20,Female,710.316906507701
3/2/19 22:26,2,3,7,7,1,5,4,0,2,6,2,3,2,7,4,0,2,10,1,4,51 or more,Female,630.5093165986284
3/3/19 3:06,5,2,5,3,4,3,4,0,1,5,3,4,10,3,0,3,2,5,5,10,36 to 50,Female,685.6265106900435
3/3/19 12:20,1,5,6,5,10,4,2,4,1,3,1,5,2,6,6,2,1,6,1,7,36 to 50,Female,630.4298217829864
3/4/19 0:48,2,4,10,3,3,1,1,4,1,2,1,2,1,9,10,2,1,1,1,5,21 to 35,Female,607.649001764255
3/4/19 0:50,2,4,8,3,2,1,1,2,1,1,1,2,1,9,10,1,1,1,1,5,21 to 35,Female,584.6602783806575
3/4/19 0:55,2,4,8,3,3,1,1,2,1,1,1,2,1,9,1,0,1,1,1,4,21 to 35,Female,596.872388691764
3/4/19 1:30,3,3,1,10,4,10,2,3,1,2,3,4,1,5,0,3,1,0,5,10,Less than 20,Male,650.7578727979827
3/4/19 8:33,2,1,2,3,0,6,1,5,1,7,0,10,0,7,1,1,2,3,0,0,36 to 50,Male,653.5263657767364
3/4/19 14:17,5,3,5,10,10,6,3,5,2,3,3,10,1,7,0,2,2,3,5,8,51 or more,Female,691.6462867918763
3/5/19 6:50,2,4,3,0,1,10,3,1,1,3,4,2,10,6,0,2,1,0,0,9,Less than 20,Female,648.4162810578218
3/5/19 11:20,1,3,4,10,8,6,7,2,2,3,4,6,5,8,5,3,1,4,4,3,36 to 50,Female,634.2664061831499
3/5/19 13:39,1,4,3,10,1,2,5,3,2,6,0,6,3,6,0,1,2,3,0,1,51 or more,Female,637.3804342081627
3/5/19 14:08,0,1,0,8,4,10,10,5,2,2,1,6,1,7,0,5,2,3,0,5,51 or more,Male,662.0202445186915
3/6/19 3:18,1,3,4,5,2,10,1,0,1,0,1,4,0,8,10,0,2,2,0,0,21 to 35,Male,597.4944981551702
3/6/19 16:55,1,4,2,3,0,8,0,0,2,8,4,6,5,8,0,0,2,0,0,2,Less than 20,Female,615.1221321326785
3/6/19 19:46,4,1,9,7,7,1,2,2,2,7,6,5,5,7,0,1,2,3,5,10,51 or more,Female,684.3972304694695
3/7/19 9:52,4,2,1,4,5,2,8,1,1,8,3,5,3,7,5,1,2,10,1,8,21 to 35,Male,664.0188055764561
3/7/19 13:53,2,4,3,4,2,3,2,1,1,5,2,2,2,7,0,0,2,5,1,3,21 to 35,Female,612.9772585397463
3/8/19 2:24,5,2,10,8,5,10,5,1,1,8,3,5,3,6,9,1,2,6,2,7,21 to 35,Female,703.5943137145692
3/8/19 4:41,5,2,10,10,10,10,4,5,1,8,1,9,5,7,0,5,2,10,8,3,36 to 50,Female,776.8739216159316
3/8/19 12:31,1,4,1,4,10,2,2,0,2,1,1,2,1,8,0,2,2,3,0,1,36 to 50,Female,599.2512350217195
3/9/19 10:05,5,3,6,3,5,4,0,5,2,5,0,8,1,7,5,0,2,10,2,10,51 or more,Female,669.1199905028428
3/9/19 10:58,2,1,9,10,3,4,8,3,2,9,3,10,3,4,4,2,2,5,6,4,21 to 35,Female,743.5757805279092
3/9/19 23:57,5,3,10,8,6,4,2,2,1,6,3,7,5,7,0,2,2,6,3,6,36 to 50,Female,706.9492357399406
3/10/19 4:54,5,3,10,1,10,2,2,5,2,5,1,4,0,5,7,4,1,7,4,5,36 to 50,Female,640.0282492882604
3/10/19 8:57,2,1,3,3,10,4,2,5,2,5,1,2,9,8,0,1,2,8,2,9,51 or more,Male,681.3298192551079
3/10/19 13:18,3,2,10,5,5,10,2,0,1,10,5,7,5,8,0,0,2,10,8,8,36 to 50,Male,730.608360043127
3/10/19 18:42,4,1,4,4,6,10,8,5,2,10,3,5,10,7,7,6,2,10,6,10,51 or more,Male,696.4149479876007
3/10/19 22:40,1,5,4,6,0,10,3,1,2,7,4,5,1,6,0,5,2,5,5,7,21 to 35,Female,634.9149196514218
3/11/19 9:23,5,4,8,10,10,10,3,5,1,7,5,1,8,8,0,0,2,2,6,6,51 or more,Female,728.3271513040568
3/11/19 10:03,2,5,7,5,5,3,2,5,1,6,2,6,1,10,7,6,2,2,4,10,21 to 35,Female,644.4592527384071
3/11/19 13:08,2,3,6,5,4,10,0,4,1,5,0,6,0,6,0,7,2,4,1,1,36 to 50,Female,654.9220061431182
3/11/19 14:57,2,5,3,5,1,10,0,1,2,0,2,5,0,6,10,0,2,5,2,1,21 to 35,Female,587.5699635037153
3/11/19 16:45,3,2,6,3,4,4,1,1,2,8,0,1,10,6,0,3,2,6,1,5,51 or more,Female,642.071947123681
3/11/19 19:25,5,5,10,10,10,10,7,5,2,7,8,10,10,7,0,8,2,8,8,4,36 to 50,Female,744.2572452242752
3/11/19 23:43,3,3,0,4,10,5,5,5,1,8,8,10,5,6,0,2,1,10,3,10,21 to 35,Male,723.5200341997886
3/12/19 7:18,3,3,6,2,3,4,4,5,1,5,1,9,2,6,0,7,2,5,1,7,51 or more,Female,663.1296677431668
3/12/19 8:13,2,1,4,3,4,7,3,3,1,4,5,3,3,7,6,2,2,4,6,5,51 or more,Male,668.6328348115629
3/12/19 8:49,2,2,3,2,1,2,1,5,2,3,1,2,0,6,5,3,1,1,0,6,21 to 35,Female,581.0162516141809
3/12/19 12:18,1,2,1,4,3,4,5,1,2,1,2,3,1,6,5,4,1,2,2,6,36 to 50,Female,607.3104690103378
3/12/19 13:08,4,3,10,6,10,6,4,5,1,6,2,3,1,4,3,1,1,8,3,8,21 to 35,Female,685.7429292713789
3/12/19 13:58,1,5,0,4,0,5,1,0,2,1,1,1,0,6,0,2,1,0,0,5,21 to 35,Male,562.9999387836818
3/12/19 15:51,4,3,5,4,4,10,5,1,2,8,3,5,10,7,0,0,2,4,2,5,51 or more,Female,687.7260503226706
3/12/19 18:40,4,3,3,9,10,6,3,5,2,6,1,4,0,6,3,1,2,10,0,7,51 or more,Female,686.0806751235209
3/13/19 7:18,5,2,4,7,5,5,5,5,1,9,4,10,8,8,0,2,1,4,5,7,36 to 50,Female,705.0677086344533
3/13/19 11:06,2,4,3,6,4,10,3,1,2,5,6,2,10,5,5,3,2,1,1,1,36 to 50,Female,631.921929508141
3/13/19 12:44,2,4,6,9,9,10,7,2,1,8,4,9,10,7,4,1,2,7,7,5,51 or more,Female,724.5837675867767
3/13/19 20:06,5,2,5,7,4,5,4,5,1,10,4,9,10,8,0,2,2,5,4,8,36 to 50,Female,713.7391155157213
3/13/19 20:24,4,0,0,5,3,2,3,0,1,0,3,2,0,9,0,6,1,5,0,5,Less than 20,Female,616.4350773223848
3/14/19 3:28,3,3,6,9,6,7,8,3,1,8,5,8,4,6,4,6,1,8,7,10,Less than 20,Female,696.5983578542828
3/14/19 3:28,3,3,6,9,6,7,8,3,1,8,5,8,4,6,4,6,1,8,7,10,Less than 20,Female,703.1087547804148
3/14/19 6:15,4,1,10,6,10,8,6,1,2,9,3,5,10,6,0,0,2,10,8,10,51 or more,Female,742.221673654186
3/14/19 7:35,2,4,7,5,3,6,6,1,1,7,3,5,6,6,10,2,2,5,4,7,Less than 20,Female,655.3992077767914
3/14/19 18:38,5,4,5,4,1,6,0,5,1,7,2,3,1,7,3,2,2,3,1,10,36 to 50,Female,664.995778435392
3/14/19 19:26,5,4,0,2,5,10,0,2,2,7,6,3,2,4,0,1,2,10,3,1,Less than 20,Female,670.9156217228821
3/15/19 5:51,0,5,4,5,2,5,1,2,1,2,1,1,0,8,5,4,2,1,1,1,Less than 20,Female,591.9265119068491
3/15/19 13:40,3,2,4,3,5,4,4,2,1,6,4,10,1,6,0,2,2,5,3,3,21 to 35,Male,668.291566106258
3/16/19 11:20,5,1,2,2,7,10,10,0,2,8,8,5,2,7,2,0,2,8,8,10,51 or more,Male,701.3697226717011
3/17/19 0:19,1,2,0,4,2,10,4,2,2,1,0,10,0,6,8,7,2,3,0,8,36 to 50,Female,604.3420554264878
3/17/19 6:09,5,5,10,10,10,6,4,3,2,9,3,7,6,7,10,5,1,6,5,10,21 to 35,Female,663.6093525996179
3/17/19 11:00,4,3,6,4,7,10,4,1,2,8,2,10,2,8,3,3,1,5,3,3,36 to 50,Female,637.5601402871121
3/17/19 12:56,1,3,5,3,2,5,3,0,1,8,1,10,2,7,0,10,2,5,1,3,21 to 35,Male,618.0146811546095
3/17/19 15:22,3,3,10,3,5,7,2,5,1,7,0,10,4,8,5,2,2,2,1,2,Less than 20,Female,677.2823733855927
3/17/19 21:00,4,2,10,5,3,8,7,1,2,5,7,5,5,8,0,3,2,8,8,7,36 to 50,Male,703.0172817814727
3/17/19 21:05,5,5,4,8,5,10,4,1,2,0,5,10,10,7,0,5,1,3,2,1,36 to 50,Female,639.6149199037241
3/18/19 5:37,3,4,5,7,2,4,1,2,1,5,0,8,1,5,0,5,2,1,2,2,21 to 35,Female,631.8272082310147
3/18/19 7:06,3,2,5,10,5,2,2,0,2,8,1,9,3,6,0,2,2,2,1,3,21 to 35,Male,652.7947649246432
3/18/19 16:37,2,0,2,4,2,6,5,1,1,2,0,4,0,7,10,10,2,4,0,10,36 to 50,Female,600.3257506806221
3/18/19 17:40,2,3,6,8,4,10,2,5,2,0,1,3,0,5,5,0,2,3,0,8,36 to 50,Female,634.8838044597545
3/18/19 19:18,1,3,2,6,1,4,3,2,2,5,2,4,1,8,10,0,2,4,2,5,Less than 20,Female,597.3211331649983
3/19/19 7:03,2,1,0,3,5,10,2,5,2,8,2,3,10,7,7,1,2,10,1,7,36 to 50,Female,669.1508676609512
3/19/19 14:50,3,3,3,5,3,8,2,2,2,7,2,6,4,7,0,2,2,2,1,2,21 to 35,Male,639.2485407684795
3/19/19 15:24,1,3,2,4,6,4,2,3,2,6,2,5,3,5,0,3,2,10,1,3,51 or more,Female,648.3851676070656
3/19/19 20:29,3,4,3,5,5,9,3,4,1,6,1,2,5,7,7,3,1,6,6,2,21 to 35,Male,642.5966334704374
3/20/19 1:52,3,3,8,2,6,5,1,1,1,4,8,10,2,7,0,2,1,0,5,9,21 to 35,Male,656.6078260445935
3/20/19 4:29,5,3,10,10,7,10,3,5,2,8,8,8,10,7,3,3,2,3,6,7,36 to 50,Female,725.7453003859822
3/20/19 8:39,4,3,8,0,10,3,2,5,1,7,1,10,0,7,10,0,1,1,1,10,36 to 50,Female,655.1259995263531
3/20/19 12:10,5,3,10,4,10,7,5,5,1,9,2,8,5,8,5,1,2,10,5,10,Less than 20,Female,732.0587016745936
3/20/19 15:10,2,1,2,10,10,10,4,5,1,5,6,9,1,6,0,1,1,6,6,5,Less than 20,Female,697.9762835060906
3/21/19 5:21,2,4,5,3,5,1,2,2,1,3,2,4,4,9,2,2,2,2,3,2,36 to 50,Female,641.2298211680319
3/21/19 22:51,0,4,3,0,4,8,0,0,2,4,1,4,0,6,0,5,1,0,0,8,Less than 20,Female,576.3888975604442
3/22/19 8:02,5,4,2,6,9,5,5,5,1,4,0,10,1,10,5,2,2,2,1,7,36 to 50,Male,707.9058673405408
3/22/19 9:18,3,3,1,10,10,7,2,0,2,8,3,8,3,8,0,8,2,4,4,10,21 to 35,Female,666.4387549626716
3/22/19 10:41,2,1,10,7,4,10,3,2,2,6,2,5,10,7,0,2,2,9,3,3,21 to 35,Female,691.7818519403537
3/22/19 12:03,0,2,4,6,2,4,4,1,1,3,4,8,5,7,6,4,2,0,4,4,21 to 35,Male,652.1916959404998
3/22/19 14:56,1,4,3,4,10,7,1,2,1,2,1,5,3,6,2,6,1,5,1,1,51 or more,Male,613.3827915029747
3/23/19 0:37,1,3,4,1,5,3,3,1,2,4,0,1,0,8,10,3,1,4,0,7,36 to 50,Female,573.3306200919735
3/23/19 9:43,4,1,2,4,4,10,5,5,1,5,1,5,10,8,0,1,2,4,6,5,36 to 50,Male,714.0260638014737
3/23/19 18:36,2,3,6,4,3,4,3,2,1,10,2,7,4,8,4,5,1,6,4,9,21 to 35,Male,649.3284874225398
3/23/19 21:26,2,3,4,7,10,4,4,4,1,7,3,2,0,7,2,4,2,10,4,6,21 to 35,Female,656.3259978344764
3/24/19 8:15,4,5,8,2,4,2,0,5,1,2,0,6,1,9,10,9,2,10,4,1,36 to 50,Female,629.2855768140546
3/24/19 9:11,1,3,2,10,10,7,8,0,2,8,2,5,5,6,0,1,2,7,3,10,21 to 35,Male,681.4920986323713
3/24/19 9:17,3,2,7,10,6,7,1,5,1,9,2,7,1,8,0,4,2,0,2,10,Less than 20,Female,708.3893216250209
3/24/19 12:21,4,2,10,6,5,10,3,1,1,6,2,5,2,9,0,2,2,10,3,5,21 to 35,Female,694.001401087239
3/24/19 20:04,5,2,5,5,10,10,9,4,2,8,5,3,3,7,5,3,2,10,7,6,51 or more,Male,706.4771262806887
3/24/19 20:30,2,2,3,6,8,7,8,4,2,8,5,7,4,5,3,1,2,2,3,10,51 or more,Female,682.7226776764672
3/24/19 22:46,3,4,10,3,10,10,6,2,2,10,10,7,3,9,0,7,2,7,10,10,36 to 50,Female,717.8706088236403
3/25/19 0:10,2,4,0,0,2,2,0,3,2,3,0,1,8,5,0,0,1,4,0,1,21 to 35,Male,565.1022797534213
3/25/19 0:12,2,4,0,0,2,2,0,3,2,3,0,1,8,5,0,0,1,4,0,1,21 to 35,Male,579.3175425374147
